Horning,Eastern England,Norfolk,5
Horninghold,East Midlands,Leicestershire,5
Horningsea,Eastern England,Cambridgeshire,5
Horningsham,South West England,Wiltshire,5
Horningtoft,Eastern England,Norfolk,5
Horningtops,South West England,Cornwall,5
Horns Cross,South West England,Devon,5
Hornsby,North West England,Cumbria,6
Hornsby Gate,North West England,Cumbria,6
Hornsea,Yorkshire And The Humber,East Riding Of Yorkshire,4
Hornsey,London,North London,4
Hornton,South East England,Oxfordshire,5
Horrabridge,South West England,Devon,5
Horringer,Eastern England,Suffolk,5
Horringford,South East England,Isle Of Wight,5
Horsaclete,Scotland,Western Isles,5
Horsebridge,South West England,Devon,5
Horsedowns,South West England,Cornwall,6
Horsehay,West Midlands,Staffordshire,5
Horseheath,Eastern England,Cambridgeshire,5
Horsehold,Yorkshire And The Humber,West Yorkshire,5
Horsehouse,North East England,North Yorkshire,5
Horsell,South East England,Surrey,5
Horsemans Green,West Midlands,Shropshire,5
Horsey,Eastern England,Norfolk,5
Horsford,Eastern England,Norfolk,5
Horsforth,Yorkshire And The Humber,West Yorkshire,5
Horsham,South East England,West Sussex,4
Horsham St. Faith,Eastern England,Norfolk,5
Horsington,East Midlands,Lincolnshire,5
Horsley,East Midlands,Derbyshire,5
Horsley Cross,Eastern England,Essex,5
Horsley Woodhouse,East Midlands,Derbyshire,5
Horsleys Green,South East England,Buckinghamshire,5
Horsmonden,South East England,Kent,5
Horspath,South East England,Oxfordshire,5
Horstead,Eastern England,Norfolk,5
Horsted Keynes,South East England,West Sussex,5
Hort Bridge,South West England,Somerset,5
Horton,Eastern England,Bedfordshire,5
Horton Cross,South West England,Somerset,5
Horton Heath,South East England,Hampshire,5
Horton Kirby,South East England,Kent,5
Horton-Cum-Studley,South East England,Oxfordshire,5
Horton-In-Ribblesdale,North East England,North Yorkshire,5
Horve,Scotland,Western Isles,5
Horwich,North West England,Greater Manchester,5
Horwood,South West England,Devon,5
Hose,East Midlands,Leicestershire,5
Hospitalfield,Scotland,Angus,6
Hosta,Scotland,Western Isles,5
Hotham,North East England,North Yorkshire,5
Hothersall,North West England,Lancashire,5
Hothfield,South East England,Kent,5
Hoton,East Midlands,Leicestershire,5
Hotwells,South West England,Bristol,4
Hough,Scotland,Argyll & Bute,5
Hough-On-The-Hill,East Midlands,Lincolnshire,5
Houghall,North East England,Durham,5
Hougham,South East England,Kent,5
Hougharry,Scotland,Western Isles,5
Houghton,Eastern England,Cambridgeshire,5
Houghton Conquest,Eastern England,Bedfordshire,5
Houghton Down,South East England,Hampshire,5
Houghton Green,North West England,Cheshire,5
Houghton Le Spring,North East England,Durham,4
Houghton Regis,Eastern England,Bedfordshire,5
Houghton St. Giles,Eastern England,Norfolk,5
Houghton-Le-Side,North East England,Durham,5
Houghton-On-The-Hill,East Midlands,Leicestershire,5
Houlsyke,North East England,North Yorkshire,5
Hound Green,South East England,Hampshire,5
Houndstone,South West England,Somerset,5
Hounslow,London,Hounslow,3
Houston,Scotland,Renfrewshire,5
Hove,South East England,East Sussex,4
Hove Edge,Yorkshire And The Humber,West Yorkshire,5
Hoveringham,East Midlands,Nottinghamshire,5
Hoveton,Eastern England,Norfolk,5
Hovingham,North East England,North Yorkshire,5
How Caple,West Midlands,Herefordshire,5
How Mill,North West England,Cumbria,5
Howbeck,North West England,Cheshire,5
Howbeg,Scotland,Western Isles,5
Howbrook,Yorkshire And The Humber,South Yorkshire,6
Howden,South West England,Devon,5
Howden Dyke,Yorkshire And The Humber,East Riding Of Yorkshire,5
Howden Le Wear,North East England,Durham,5
Howe,Eastern England,Norfolk,5
Howe Green,Eastern England,Essex,5
Howe Street,Eastern England,Essex,5
Howell,East Midlands,Lincolnshire,5
Howes,Scotland,Dumfries & Galloway,5
Howey,Wales,Powys,5
Howey Road,Wales,Powys,5
Howgate,North West England,Cumbria,5
Howgill,North West England,Cumbria,5
Howgrave,North East England,North Yorkshire,5
Howick,Wales,Monmouthshire,5
Howle,West Midlands,Staffordshire,5
Howle Hill,West Midlands,Herefordshire,5
Howleigh,South West England,Somerset,6
Howley,South West England,Gloucestershire,5
Howmore,Scotland,Western Isles,5
Howsham,East Midlands,Lincolnshire,5
Howtown,North West England,Cumbria,5
Howwood,Scotland,Renfrewshire,5
Hoxne,Eastern England,Suffolk,5
Hoxton,London,North London,4
Hoy,Scotland,Orkney,5
Hoylake,North West England,Cheshire,5
Hoyland,Yorkshire And The Humber,South Yorkshire,5
Hoylandswaine,Yorkshire And The Humber,South Yorkshire,5
Hubberholme,North East England,North Yorkshire,5
Hubberston,Wales,Pembrokeshire,5
Hubberts Bridge,East Midlands,Lincolnshire,5
Huby,North East England,North Yorkshire,5
Hucclecote,South West England,Gloucestershire,5
Huccombe,South West England,Devon,5
Huckerby,East Midlands,Lincolnshire,5
Hucking,South East England,Kent,5
Hucknall,East Midlands,Nottinghamshire,5
Huddersfield,Yorkshire And The Humber,West Yorkshire,4
Huddington,West Midlands,Worcestershire,5
Huddlesford,West Midlands,Staffordshire,5
Hudswell,North East England,North Yorkshire,5
Huggate,North East England,North Yorkshire,5
Hugglescote,East Midlands,Leicestershire,5
Hughenden,South East England,Buckinghamshire,5
Hughenden Valley,South East England,Buckinghamshire,5
Hughley,West Midlands,Shropshire,5
Hugus,South West England,Cornwall,5
Huish,South West England,Wiltshire,5
Huish Champflower,South West England,Somerset,5
Huish Episcopi,South West England,Somerset,5
Hulcote,South East England,Buckinghamshire,5
Hulcott,South East England,Buckinghamshire,5
Hull,Yorkshire And The Humber,East Riding Of Yorkshire,4
Hulland Village,East Midlands,Derbyshire,5
Hulland Ward,East Midlands,Derbyshire,5
Hullavington,South West England,Wiltshire,5
Hullbridge,Eastern England,Essex,5
Hulme,North West England,Greater Manchester,5
Hulme End,East Midlands,Derbyshire,5
Hulme Village,West Midlands,Staffordshire,5
Hulme Walfield,North West England,Cheshire,5
Hulver,Eastern England,Suffolk,5
Hulverstone,South East England,Isle Of Wight,5
Humber,South West England,Devon,5
Humberston,Yorkshire And The Humber,North East Lincolnshire,5
Humberstone,East Midlands,Leicestershire,5
Humberton,North East England,North Yorkshire,6
Humbie,Scotland,East Lothian,4
Humbleton,Yorkshire And The Humber,East Riding Of Yorkshire,5
Hume,Scotland,Scottish Borders,5
Hummer,South West England,Dorset,5
Humshaugh,North East England,Northumberland,5
Huna,Scotland,Highland,5
Huncoat,North West England,Lancashire,5
Huncote,East Midlands,Leicestershire,5
Hundall,East Midlands,Derbyshire,6
Hunderthwaite,North East England,Durham,5
Hundleby,East Midlands,Lincolnshire,5
Hundleton,Wales,Pembrokeshire,5
Hundon,Eastern England,Suffolk,5
Hundred End,North West England,Lancashire,5
Hundred House,Wales,Powys,5
Hungarton,East Midlands,Leicestershire,5
Hungerford,South East England,Hampshire,5
Hungerford Park,South East England,West Berkshire,5
Hungerton,East Midlands,Lincolnshire,5
Hungladder,Scotland,Highland,6
Hunmanby,North East England,North Yorkshire,5
Hunmanby Gap,North East England,North Yorkshire,5
Hunningham,West Midlands,Warwickshire,5
Hunnington,West Midlands,Halesowen,4
Hunsdon,South West England,Devon,5
Hunsingore,Yorkshire And The Humber,West Yorkshire,5
Hunslet,Yorkshire And The Humber,West Yorkshire,5
Hunsonby,North West England,Cumbria,5
Hunstanton,Eastern England,Norfolk,4
Hunstanworth,North East England,Durham,5
Hunsterson,North West England,Cheshire,5
Hunston,Eastern England,Suffolk,5
Hunstrete,South West England,Bristol,5
Hunsworth,Yorkshire And The Humber,West Yorkshire,5
Hunt End,West Midlands,Worcestershire,5
Hunters Oak,South West England,Cornwall,6
Hunters Quay,Scotland,Argyll & Bute,5
Huntingdon,Eastern England,Cambridgeshire,4
Huntingfield,Eastern England,Suffolk,5
Huntingford,South West England,Dorset,5
Huntington,North West England,Cheshire,5
Huntingtowerfield,Scotland,Perth & Kinross,5
Huntley,South West England,Gloucestershire,5
Huntly,Scotland,Aberdeenshire,4
Hunton,South East England,Kent,5
Hunton Bridge,Eastern England,Hertfordshire,5
Hunts Cross,North West England,Merseyside,5
Hunts Green,South East England,West Berkshire,5
Huntsham,South West England,Devon,5
Huntshaw,South West England,Devon,5
Huntshieldford,North East England,Durham,6
Huntworth,South West England,Somerset,5
Hunwick,North East England,Durham,5
Hunworth,Eastern England,Norfolk,5
Hurcot,South West England,Somerset,5
Hurcott,South West England,Somerset,5
Hurdcott,South West England,Wiltshire,6
Hurdlow,East Midlands,Derbyshire,5
Hurleston,North West England,Cheshire,5
Hurley,West Midlands,Warwickshire,5
Hurlford,Scotland,East Ayrshire,5
Hurn,South West England,Dorset,5
Hursey,South West England,Dorset,5
Hursley,South East England,Hampshire,5
Hurst,South East England,Berkshire,5
Hurst Green,South East England,East Sussex,5
Hurstbourne Priors,South East England,Hampshire,5
Hurstbourne Tarrant,South East England,Hampshire,5
Hurstead,North West England,Greater Manchester,5
Hurstpierpoint,South East England,West Sussex,5
Hurtmore,South East England,Surrey,5
Hurworth,North East England,Durham,5
Hurworth Moor,North East England,Durham,5
Hurworth Place,North East England,Durham,5
Husbands Bosworth,East Midlands,Leicestershire,5
Husborne Crawley,Eastern England,Bedfordshire,5
Hushinish,Scotland,Western Isles,5
Husthwaite,North East England,North Yorkshire,5
Huthwaite,East Midlands,Nottinghamshire,5
Huttoft,East Midlands,Lincolnshire,5
Hutton,Yorkshire And The Humber,East Riding Of Yorkshire,5
Hutton Bonville,North East England,North Yorkshire,5
Hutton Buscel,North East England,North Yorkshire,5
Hutton Conyers,North East England,North Yorkshire,5
Hutton End,North West England,Cumbria,5
Hutton Henry,North East England,Hartlepool,5
Hutton John,North West England,Cumbria,5
Hutton Magna,North East England,North Yorkshire,5
Hutton Mulgrave,North East England,North Yorkshire,5
Hutton Roof,North West England,Cumbria,5
Hutton Rudby,North East England,North Yorkshire,5
Hutton Sessay,North East England,North Yorkshire,5
Hutton Wandesley,North East England,North Yorkshire,5
Hutton-In-The-Forest,North West England,Cumbria,5
Hutton-Le-Hole,North East England,North Yorkshire,5
Huttons Ambo,North East England,North Yorkshire,5
Huxham,South West England,Devon,5
Huxley,North West England,Cheshire,5
Huyton,North West England,Merseyside,5
Hyde,South West England,Dorset,5
Hyde Ash,West Midlands,Herefordshire,5
Hyde End,South East England,Buckinghamshire,5
Hyde Heath,South East England,Buckinghamshire,5
Hyde Lea,West Midlands,Staffordshire,5
Hyde Park,London,West London,4
Hydestile,South East England,Surrey,5
Hynish,Scotland,Argyll & Bute,5
Hyssington,Wales,Powys,5
Hystfield,South West England,Gloucestershire,5
Hythe,South East England,Kent,4
Hythe Marina Village,South East England,Southampton,6
Ibberton,South West England,Dorset,5
Ibsley,South East England,Hampshire,5
Ibstock,East Midlands,Leicestershire,4
Ibstone,South East England,Buckinghamshire,5
Ibstone Common,South East England,Buckinghamshire,5
Ibthorpe,South East England,Hampshire,5
Iburndale,North East England,North Yorkshire,5
Ibworth,South East England,Hampshire,5
Ickburgh,Eastern England,Norfolk,5
Ickenham,London,Uxbridge,4
Ickford,South East England,Buckinghamshire,5
Ickham,South East England,Kent,5
Ickleford,Eastern England,Hertfordshire,5
Icklesham,South East England,East Sussex,5
Ickleton,Eastern England,Essex,5
Icklingham,Eastern England,Suffolk,5
Ickwell,Eastern England,Bedfordshire,5
Ickworth,Eastern England,Suffolk,5
Icomb,South West England,Gloucestershire,5
Idbury,South East England,Oxfordshire,5
Iddenshall,North West England,Cheshire,5
Iddesleigh,South West England,Devon,5
Ide,South West England,Devon,5
Ide Hill,South East England,Kent,5
Ideford,South West England,Devon,6
Ideford Combe,South West England,Devon,6
Iden,South East England,East Sussex,5
Iden Green,South East England,Kent,5
Ides Common,South East England,West Sussex,6
Idle,Yorkshire And The Humber,West Yorkshire,5
Idle Moor,Yorkshire And The Humber,West Yorkshire,5
Idless,South West England,Cornwall,5
Idlicote,West Midlands,Warwickshire,5
Idmiston,South West England,Wiltshire,5
Idole,Wales,Carmarthenshire,5
Idridgehay,East Midlands,Derbyshire,5
Idrigill,Scotland,Highland,6
Idstone,South West England,Wiltshire,5
Idsworth,South East England,Hampshire,5
Idvies,Scotland,Angus,5
Iffley,South East England,Oxfordshire,5
Ifield,South East England,West Sussex,5
Ifold,South East England,West Sussex,6
Iford,South East England,East Sussex,5
Ifton Heath,West Midlands,Shropshire,6
Ightfield,West Midlands,Shropshire,5
Ightfield Heath,West Midlands,Shropshire,5
Ightham,South East England,Kent,5
Iken,Eastern England,Suffolk,5
Ilam,East Midlands,Derbyshire,5
Ilchester,South West England,Somerset,5
Ilderton,North East England,Northumberland,5
Ilford,Eastern England,Essex,4
Ilfracombe,South West England,Devon,4
Ilkeston,East Midlands,Derbyshire,4
Ilketshall St. Andrew,Eastern England,Suffolk,5
Ilketshall St. John,Eastern England,Suffolk,5
Ilketshall St. Lawrence,Eastern England,Suffolk,5
Ilketshall St. Margaret,Eastern England,Suffolk,5
Ilkley,Yorkshire And The Humber,West Yorkshire,4
Illand,South West England,Cornwall,5
Illeray,Scotland,Western Isles,6
Illington,Eastern England,Norfolk,5
Illingworth,Yorkshire And The Humber,West Yorkshire,5
Illogan,South West England,Cornwall,5
Illogan Churchtown,South West England,Cornwall,5
Illogan Downs,South West England,Cornwall,5
Illogan Highway,South West England,Cornwall,5
Illston,East Midlands,Leicestershire,5
Ilmington,West Midlands,Warwickshire,5
Ilminster,South West England,Somerset,4
Ilsington,South West England,Devon,5
Ilsom,South West England,Gloucestershire,5
Ilston,Wales,Swansea,4
Ilton,North East England,North Yorkshire,5
Imeroo,Northern Ireland,Fermanagh,6
Immingham,Yorkshire And The Humber,North East Lincolnshire,4
Immingham Dock,Yorkshire And The Humber,North East Lincolnshire,5
Impington,Eastern England,Cambridgeshire,5
Impney,West Midlands,Worcestershire,5
Ince,North West England,Cheshire,5
Ince Blundell,North West England,Merseyside,5
Ince Castle,South West England,Cornwall,5
Inchbare,Scotland,Angus,5
Inchbrook,South West England,Gloucestershire,5
Inches,South West England,Cornwall,5
Inchinnan,Scotland,Renfrewshire,5
Inchmarlo,Scotland,Aberdeenshire,5
Inchture,Scotland,Perth & Kinross,5
Indian Queens,South West England,Cornwall,5
Ingarsby,East Midlands,Leicestershire,5
Ingatestone,Eastern England,Essex,4
Ingbirchworth,Yorkshire And The Humber,South Yorkshire,6
Ingestre,West Midlands,Staffordshire,5
Ingham,East Midlands,Lincolnshire,5
Ingleby,East Midlands,Derbyshire,5
Ingleby Arncliffe,North East England,North Yorkshire,5
Ingleby Barwick,North East England,Durham,5
Ingleby Cross,North East England,North Yorkshire,5
Ingleby Greenhow,North East England,North Yorkshire,6
Ingleigh Green,South West England,Devon,5
Inglesbatch,South West England,Bath & N E Somerset,5
Inglesham,South West England,Wiltshire,5
Inglestone Common,South West England,South Gloucestershire,5
Ingleton,North East England,Durham,5
Inglewhite,North West England,Lancashire,5
Inglewood,Scotland,Clackmannanshire,5
Inglewood Bank,North West England,Cumbria,5
Inglismaldie,Scotland,Aberdeenshire,5
Ingliston,Scotland,Midlothian,5
Ingmanthorpe,Yorkshire And The Humber,West Yorkshire,5
Ingoe,North East England,Tyne & Wear,5
Ingol,North West England,Lancashire,5
Ingoldisthorpe,Eastern England,Norfolk,5
Ingoldmells,East Midlands,Lincolnshire,5
Ingoldsby,East Midlands,Lincolnshire,5
Ingram,North East England,Northumberland,5
Ingrams Green,South East England,West Sussex,5
Ingrave,Eastern England,Essex,5
Ings,North West England,Cumbria,5
Ingsdon,South West England,Devon,5
Ingst,South West England,Bristol,5
Ingworth,Eastern England,Norfolk,5
Inisclin,Northern Ireland,Fermanagh,6
Inish Conra,Northern Ireland,Fermanagh,6
Inish Rath Island,Northern Ireland,Fermanagh,6
Inishcollan,Northern Ireland,Fermanagh,6
Inishcorkish Island,Northern Ireland,Fermanagh,6
Inishcreenry,Northern Ireland,Fermanagh,6
Inishcrevan,Northern Ireland,Fermanagh,6
Inisherk,Northern Ireland,Fermanagh,6
Inishfendra,Northern Ireland,Fermanagh,6
Inishkeen,Northern Ireland,Fermanagh,5
Inishleague Island,Northern Ireland,Fermanagh,6
Inishlirroo Island,Northern Ireland,Fermanagh,6
Inishmacsaint,Northern Ireland,Fermanagh,5
Inishmakill,Northern Ireland,Fermanagh,6
Inishroosk,Northern Ireland,Fermanagh,6
Inisway,Northern Ireland,Fermanagh,5
Inkberrow,West Midlands,Worcestershire,5
Inkersall,East Midlands,Derbyshire,5
Inkpen,South East England,West Berkshire,5
Inkpen Common,South East England,West Berkshire,5
Innellan,Scotland,Argyll & Bute,5
Innerleith,Scotland,Fife,5
Innerleithen,Scotland,Scottish Borders,4
Innermessan,Scotland,Dumfries & Galloway,5
Innerwick,Scotland,East Lothian,5
Innsworth,South West England,Gloucestershire,5
Insch,Scotland,Aberdeenshire,4
Insh,Scotland,Highland,5
Inshes,Scotland,Highland,5
Inshes Wood,Scotland,Highland,5
Inskip,North West England,Lancashire,5
Instow,South West England,Devon,5
Intack,North West England,Lancashire,5
Intake,Yorkshire And The Humber,South Yorkshire,5
Interchange Park,South East England,Buckinghamshire,5
Intwood,Eastern England,Norfolk,5
Inver,Northern Ireland,Fermanagh,6
Inveraldie,Scotland,Dundee,5
Inverallochy,Scotland,Aberdeenshire,5
Inveran,Scotland,Highland,5
Inveraray,Scotland,Argyll & Bute,4
Inverarity,Scotland,Angus,5
Inverarnie,Scotland,Highland,5
Inverasdale,Scotland,Highland,6
Inverawe,Scotland,Argyll & Bute,5
Inverbervie,Scotland,Angus,5
Inverboyndie,Scotland,Aberdeenshire,5
Inverclyde,Scotland,Inverclyde,3
Invereighty,Scotland,Angus,5
Inveresk,Scotland,East Lothian,5
Inverfarigaig,Scotland,Highland,5
Invergarry,Scotland,Highland,4
Invergordon,Scotland,Highland,4
Invergowrie,Scotland,Dundee,4
Inverinan,Scotland,Argyll & Bute,5
Inverinate,Scotland,Highland,5
Inverkeilor,Scotland,Angus,5
Inverkeithing,Scotland,Fife,4
Inverkeithny,Scotland,Aberdeenshire,5
Inverkip,Scotland,Inverclyde,5
Inverlochy,Scotland,Highland,5
Inverlussa,Scotland,Argyll & Bute,5
Invermoriston,Scotland,Highland,5
Inverness,Scotland,Highland,4
Invershin,Scotland,Highland,5
Inversnaid,Scotland,Stirling,5
Invertrossachs,Scotland,Stirling,5
Inverugie,Scotland,Aberdeenshire,5
Inverurie,Scotland,Aberdeenshire,4
Invicta Park,South East England,Kent,5
Inwardleigh,South West England,Devon,5
Inwood,West Midlands,Shropshire,6
Inworth,Eastern England,Essex,5
Iona,Scotland,Argyll & Bute,4
Iping,South East England,West Sussex,5
Ipplepen,South West England,Devon,5
Ipsden,South East England,Oxfordshire,5
Ipsley,West Midlands,Worcestershire,5
Ipstones,West Midlands,Staffordshire,5
Ipswich,Eastern England,Suffolk,4
Irby,North West England,Cheshire,5
Irby-In-The-Marsh,East Midlands,Lincolnshire,5
Irchester,East Midlands,Northamptonshire,5
Ireby,North West England,Cumbria,5
Ireland,Eastern England,Bedfordshire,5
Ireshopeburn,North East England,Durham,5
Irlam,North West England,Greater Manchester,5
Irlams O' Th' Height,North West England,Greater Manchester,5
Irnham,East Midlands,Lincolnshire,5
Iron Acton,South West England,Bristol,4
Ironbridge,West Midlands,Staffordshire,5
Irongray,Scotland,Dumfries & Galloway,5
Irons Cross,West Midlands,Worcestershire,6
Ironville,East Midlands,Nottinghamshire,5
Irstead,Eastern England,Norfolk,5
Irthington,North West England,Cumbria,5
Irthlingborough,East Midlands,Northamptonshire,5
Irton,North West England,Cumbria,5
Irvine,Scotland,North Ayrshire,4
Irvinestown,Northern Ireland,Fermanagh,5
Iscoyd,West Midlands,Shropshire,5
Isel,North West England,Cumbria,5
Isfield,South East England,East Sussex,5
Isham,East Midlands,Northamptonshire,5
Isington,South East England,Hampshire,5
Island Flodda,Scotland,Western Isles,5
Island Shop,South West England,Cornwall,5
Islandcarragh,Northern Ireland,Ballymoney,4
Islandmagee,Northern Ireland,Larne,4
Islands,Northern Ireland,Fermanagh,6
Islawrdref,Wales,Gwynedd,5
Islay,Scotland,Argyll & Bute,4
Isle Abbotts,South West England,Somerset,5
Isle Brewers,South West England,Somerset,5
Isle Horrisdale,Scotland,Highland,6
Isle Of Anglesey,Wales,Isle Of Anglesey,3
Isle Of Arran,Scotland,North Ayrshire,4
Isle Of Barra,Scotland,Western Isles,4
Isle Of Benbecula,Scotland,Western Isles,4
Isle Of Bute,Scotland,Argyll & Bute,4
Isle Of Canna,Scotland,Highland,4
Isle Of Coll,Scotland,Argyll & Bute,4
Isle Of Colonsay,Scotland,Argyll & Bute,4
Isle Of Cumbrae,Scotland,Argyll & Bute,4
Isle Of Dogs,London,East London,4
Isle Of Eigg,Scotland,Highland,4
Isle Of Ewe,Scotland,Highland,6
Isle Of Gigha,Scotland,Argyll & Bute,4
Isle Of Grain,South East England,Kent,5
Isle Of Harris,Scotland,Western Isles,4
Isle Of Iona,Scotland,Argyll & Bute,4
Isle Of Islay,Scotland,Argyll & Bute,4
Isle Of Jura,Scotland,Argyll & Bute,4
Isle Of Lewis,Scotland,Western Isles,4
Isle Of Man,Isle Of Man,undef,2
Isle Of Muck,Scotland,Highland,5
Isle Of Mull,Scotland,Argyll & Bute,4
Isle Of North Uist,Scotland,Western Isles,4
Isle Of Raasay,Scotland,Highland,5
Isle Of Rum,Scotland,Highland,4
Isle Of Scalpay,Scotland,Highland,6
Isle Of Skye,Scotland,Highland,4
Isle Of South Uist,Scotland,Western Isles,4
Isle Of Tiree,Scotland,Argyll & Bute,4
Isle Of Whithorn,Scotland,Dumfries & Galloway,5
Isle Of Wight,South East England,Isle Of Wight,3
Isle Ornsay,Scotland,Highland,5
Islebeck,North East England,North Yorkshire,5
Isleham,Eastern England,Cambridgeshire,5
Isles Of Scilly,South West England,Isles Of Scilly,4
Islesteps,Scotland,Dumfries & Galloway,5
Isleworth,London,West London,4
Isley Walton,East Midlands,Derbyshire,6
Islington,London,North London,4
Islip,East Midlands,Northamptonshire,5
Islivig,Scotland,Western Isles,5
Ismere,West Midlands,Worcestershire,5
Isombridge,West Midlands,Staffordshire,5
Istead Rise,South East England,Kent,5
Itchen Abbas,South East England,Hampshire,5
Itchen Stoke,South East England,Hampshire,5
Itchenor,South East England,West Sussex,5
Itchingfield,South East England,West Sussex,5
Itchington,South West England,Bristol,5
Itteringham,Eastern England,Norfolk,5
Itton,Wales,Monmouthshire,5
Ivegill,North West England,Cumbria,5
Iver,South East England,Buckinghamshire,4
Iver Heath,South East England,Buckinghamshire,5
Iverley,West Midlands,Stourbridge,4
Iveston,North East England,Durham,5
Ivinghoe,Eastern England,Bedfordshire,5
Ivinghoe Aston,Eastern England,Bedfordshire,5
Ivington,West Midlands,Herefordshire,5
Ivy Hatch,South East England,Kent,5
Ivybridge,South West England,Devon,4
Ivychurch,South East England,Kent,5
Ivyleaf Hill,South West England,Cornwall,5
Iwade,South East England,Kent,5
Iwerne Courtney,South West England,Dorset,5
Iwerne Minster,South West England,Dorset,5
Iwerne Steepleton,South West England,Dorset,5
Iwood,South West England,Bristol,5
Ixworth,Eastern England,Suffolk,5
Ixworth Thorpe,Eastern England,Suffolk,5
Jackfield,West Midlands,Staffordshire,5
Jacksdale,East Midlands,Nottinghamshire,5
Jackson Bridge,Yorkshire And The Humber,West Yorkshire,5
Jacob's Well,South East England,Surrey,5
Jacobstow,South West England,Cornwall,5
Jacobstowe,South West England,Devon,5
Jameston,Wales,Pembrokeshire,5
Jamestown,Scotland,Highland,5
Janetstown,Scotland,Highland,5
Jarrow,North East England,Tyne & Wear,4
Jaywick,Eastern England,Essex,5
Jedburgh,Scotland,Scottish Borders,4
Jeffreyston,Wales,Pembrokeshire,5
Jemimaville,Scotland,Highland,5
Jersey,Channel Isles,Jersey,3
Jersey Marine,Wales,Neath Port Talbot,5
Jerusalem,East Midlands,Lincolnshire,5
Jervaulx,North East England,North Yorkshire,5
Jesmond,North East England,Tyne & Wear,5
Jevington,South East England,East Sussex,5
Jobs Water,South West England,Cornwall,5
John O' Gaunt,East Midlands,Leicestershire,5
John O' Groats,Scotland,Highland,5
Johnby,North West England,Cumbria,5
Johnshaven,Scotland,Angus,5
Johnston,Wales,Pembrokeshire,5
Johnstone,Scotland,Renfrewshire,4
Johnstonebridge,Scotland,Dumfries & Galloway,5
Johnstown,Wales,Carmarthenshire,5
Jonesborough,Northern Ireland,Newry & Mourne,5
Jordans,South East England,Buckinghamshire,5
Jordanston,Wales,Pembrokeshire,5
Joyford,South West England,Gloucestershire,5
Joyford Hill,South West England,Gloucestershire,5
Joys Green,South West England,Gloucestershire,5
Jubilee Park,London,North London,4
Jump,Yorkshire And The Humber,South Yorkshire,5
Juniper,North East England,Northumberland,5
Juniper Green,Scotland,Edinburgh,4
Juniper Hill,East Midlands,Northamptonshire,5
Jura,Scotland,Argyll & Bute,4
Jurby,Isle Of Man,Jurby,3
Jurby East,Isle Of Man,Jurby East,3
Jurby West,Isle Of Man,Jurby West,3
Jury,South West England,Somerset,5
Jurys Gap,South East England,East Sussex,5
Justicetown,North West England,Cumbria,6
Justinhaugh,Scotland,Angus,5
Kaber,North West England,Cumbria,5
Kallin,Scotland,Western Isles,6
Kames,Scotland,Argyll & Bute,5
Katesbridge,Northern Ireland,County Down,5
Kea,South West England,Cornwall,5
Keadby,Yorkshire And The Humber,North Lincolnshire,5
Keadew,Northern Ireland,Fermanagh,6
Keady,Northern Ireland,Armagh,4
Keal Cotes,East Midlands,Lincolnshire,5
Kearby,Yorkshire And The Humber,West Yorkshire,5
Kearsley,North West England,Greater Manchester,5
Kearsney,South East England,Kent,5
Kearstwick,North West England,Lancashire,5
Keddington,East Midlands,Lincolnshire,5
Kedington,Eastern England,Suffolk,5
Kedleston,East Midlands,Derbyshire,6
Keelaghan,Northern Ireland,Fermanagh,5
Keelagho,Northern Ireland,Fermanagh,6
Keelaghy,Northern Ireland,Fermanagh,6
Keelby,Yorkshire And The Humber,North East Lincolnshire,5
Keele,West Midlands,Shropshire,5
Keelpark Glebe,Northern Ireland,Fermanagh,6
Keenaghan,Northern Ireland,Fermanagh,6
Keenaghy,Northern Ireland,Fermanagh,6
Keeran,Northern Ireland,Fermanagh,6
Keeran Beg,Northern Ireland,Fermanagh,6
Keeran More,Northern Ireland,Fermanagh,6
Keeston,Wales,Pembrokeshire,5
Keevil,South West England,Wiltshire,5
Kegworth,East Midlands,Derbyshire,5
Kehelland,South West England,Cornwall,5
Keig,Scotland,Aberdeenshire,5
Keighley,Yorkshire And The Humber,West Yorkshire,4
Keills,Scotland,Argyll & Bute,5
Keinton Mandeville,South West England,Somerset,5
Keir,Scotland,Dumfries & Galloway,5
Keir Mill,Scotland,Dumfries & Galloway,5
Keisby,East Midlands,Lincolnshire,5
Keiss,Scotland,Highland,5
Keistle,Scotland,Highland,6
Keith,Scotland,Moray,4
Keith Hall,Scotland,Aberdeenshire,5
Kelbrook,North West England,Lancashire,5
Kelby,East Midlands,Lincolnshire,5
Keld,North West England,Cumbria,5
Kelfield,North East England,North Yorkshire,5
Kelham,East Midlands,Nottinghamshire,5
Kelhead,Scotland,Dumfries & Galloway,5
Kelk,Yorkshire And The Humber,East Riding Of Yorkshire,5
Kellah,North East England,Northumberland,5
Kellas,Scotland,Dundee,5
Kellaton,South West England,Devon,5
Kellaways,South West England,Wiltshire,5
Kelleth,North West England,Cumbria,5
Kelling,Eastern England,Norfolk,5
Kellington,Yorkshire And The Humber,East Riding Of Yorkshire,5
Kelloe,North East England,Durham,5
Kelloholm,Scotland,Dumfries & Galloway,5
Kellow,South West England,Cornwall,5
Kells,Northern Ireland,Ballymena,4
Kelly,South West England,Devon,5
Kelly Bray,South West England,Cornwall,5
Kellythorpe,Yorkshire And The Humber,East Riding Of Yorkshire,5
Kelmarsh,East Midlands,Northamptonshire,5
